,Hydro,PumpedStorage,Nuclear,Coal,FuelGas,DieselEngines,GasTurbine,SteamTurbine,CombinedCycle,Hydroeolian,Wind,SolarPhotovoltaic,ThermalSolar,OtherRenewables,Cogeneration,NonRenewableWaste,RenewableWaste,TotalGeneration,year,month,day
2014-05-08,125098.32,3527.154,145356.33,128886.189,-3.507,7675.981,2209.098,4493.909,83110.16,,64988.213,30505.555,23112.341,10467.851,67680.235,4755.376,1943.413,703806.6180000001,2014,5,8
2014-05-09,124682.17100000002,4123.542,145328.474,133820.505,-3.409,8143.587,2306.652,4145.791,82411.997,,64651.02099999999,31969.809,26803.327,10940.851,68896.57,4119.454,1986.338,714326.68,2014,5,9
2014-05-10,106357.07200000001,367.131,145303.651,137242.89,-3.368,7416.428,1939.073,3934.776,54287.784,,65583.24299999999,30491.068,24743.082,10655.536,57190.95699999999,4288.923,1996.091,651794.3369999999,2014,5,10
2014-05-11,76747.89099999999,9123.102,144961.442,101542.019,-3.585,7649.468,1713.92,3542.472,53184.148,,94210.19299999998,29978.497,25869.801,10401.156,53994.696,4451.417,2125.582,619492.2189999999,2014,5,11
2014-05-12,97618.722,5196.123,144686.828,138305.66,-3.882,8643.258,2195.237,4525.403,60510.966,,107571.551,31579.875,29804.347,10200.383,66831.736,5362.357,2078.103,715106.667,2014,5,12
2014-05-13,83979.98300000001,6342.811,145285.82,117184.59699999998,-4.097,8590.466,2903.444,4817.773,40788.128,,178769.00699999998,30908.638,29842.528,10393.003,67028.40800000001,5436.2995,2088.5355,734355.3440000002,2014,5,13
2014-05-14,81673.285,13202.988,145497.925,91600.24,-4.342,8349.256,2745.927,4848.44,41494.647,,204023.04699999996,31545.706,29318.763,10085.997,67856.69999999998,5713.3585,2033.7255,739985.6629999998,2014,5,14
2014-05-15,77732.49100000001,7498.364,145645.881,90993.64099999997,-4.31,8565.395,2441.777,4763.951,43461.071,,196984.435,33131.053,28360.479,10746.592,68182.14599999998,6016.8395,2111.9395,726631.7449999999,2014,5,15
2014-05-16,72594.036,9145.834,145785.849,66784.23699999998,-4.13,8373.682,3164.689,4557.6,41706.986,,235059.749,34084.547,27623.09,10987.214,66844.10199999998,6269.932,2057.131,735034.548,2014,5,16
2014-05-17,70681.827,7650.936,145827.999,67682.677,-4.097,8409.816,2158.386,4957.913,36199.272,,188770.213,33105.72,26583.997,10762.682,53453.451,6183.2675,2080.9065,664504.966,2014,5,17
2014-05-18,77176.38600000001,8729.673,145838.484,73454.46099999998,-3.944,8085.708,1660.449,3632.127,54143.83,,100582.88400000002,29477.373,25304.962,11021.357,55536.66699999999,6305.348,2107.625,603053.3899999999,2014,5,18
2014-05-19,87740.83099999999,11519.639,145707.904,92158.29499999998,-3.903,8649.26,2736.176,5263.441,49519.143,,180566.525,27164.99,16467.779,10674.715,66093.39600000001,6310.6605,2075.7105,712644.5619999999,2014,5,19
2014-05-20,88398.44,14487.061,145695.686,120579.27299999999,-4.019,8767.093,3084.227,5268.614,67082.97,,142430.57599999994,21843.314,6612.086,10852.186,67244.78300000001,6259.8185,2051.3785,710653.487,2014,5,20
2014-05-21,70767.01,7506.108,145818.521,93658.63400000002,-4.127,9025.357,2365.069,4961.468,37093.942,,271661.04799999995,23930.817,7677.207,10848.631,64292.918,6012.9105,1927.6055,757543.1190000001,2014,5,21
2014-05-22,76343.83700000001,5002.112,145745.128,88047.73999999999,-3.875,9152.033,2009.614,4677.573,33521.291,,261952.22700000004,25682.576,15939.972,10646.965,66831.148,6021.6125,1778.8235,753348.7770000001,2014,5,22
2014-05-23,87068.00300000001,17875.48,126096.438,117691.52599999998,-3.741,8972.736,1954.392,5960.848,48613.516,,183297.283,28597.62,13410.417,11013.785,69014.71899999998,5804.229,1790.647,727157.8979999999,2014,5,23
2014-05-24,87940.75499999999,11728.548,121009.504,133063.677,-3.022,8814.59,1591.778,5036.589,53235.713,,76657.388,26463.376,20736.503,11524.492,61209.3,5784.212,2051.752,626845.155,2014,5,24
2014-05-25,70542.70100000002,8088.388,121590.452,104528.663,-2.675,8076.29,1838.446,3798.854,53767.552,,74706.277,29517.741,25059.205,11469.966,58069.11399999999,5860.874,2119.311,579031.159,2014,5,25
2014-05-26,87403.06400000001,11411.577,121763.668,166722.67,-2.978,8556.597,2534.254,4958.143,53447.226,,87871.475,33481.508,29182.505,11047.733,69300.10600000001,5732.0115,2064.0705,695473.6300000002,2014,5,26
2014-05-27,97927.228,12520.091,121778.915,194851.24,-2.807,8413.943,2664.004,5548.985,62048.632,,61222.83299999999,27598.938,21882.608,11294.228,70522.83799999999,5705.634,1947.585,705924.8949999999,2014,5,27
2014-05-28,90728.54899999998,8335.285,121745.59,192538.263,-2.716,8321.95,2623.085,5460.213,49441.543,,122554.358,20903.096,11053.428,10691.075,69388.315,5765.919,1978.442,721526.395,2014,5,28
2014-05-29,95794.41100000002,9638.345,121715.78,174181.446,-2.883,8325.224,2132.953,5513.343,59639.648,,90312.79300000002,30240.145,23114.446,11064.683,70373.702,5851.0155,2046.4125,709941.464,2014,5,29
2014-05-30,80952.13599999998,6493.713,121670.022,164816.489,-2.732,8037.341,2227.809,3967.23,52558.486,,123495.49200000001,29484.472,26694.805,11457.076,71756.61399999999,5459.656,2110.527,711179.1359999998,2014,5,30
2014-05-31,68110.90599999999,3620.975,121612.352,109565.77899999998,-2.234,7435.04,2552.211,4311.926,41214.164,,159346.776,27203.726,25864.273,11384.055,60910.206,5749.917,2011.443,650891.515,2014,5,31
2014-06-01,65389.47100000001,7878.267,121641.403,79070.33,-2.256,7503.764,1776.386,4057.773,51864.996,,136925.10299999997,27412.276,22702.25,10622.548,58300.431,5654.2275,1921.0105,602717.98,2014,6,1
2014-06-02,95546.704,8177.104,121578.665,154744.32699999996,-2.125,8035.865,2583.155,4970.044,65651.959,,83128.47800000002,33409.279,27120.289,11686.163,71491.94799999999,5602.675,1811.426,695535.9559999999,2014,6,2
2014-06-03,95339.93200000002,6452.355,121539.032,161003.85599999997,-1.579,8757.074,3018.897,5006.745,79689.257,,70588.31599999999,34161.649,29969.868,11632.312,71364.90299999999,5481.6655,1845.3955,705849.6780000001,2014,6,3
2014-06-04,87557.75,7222.694,121321.908,154213.36399999997,-1.646,9047.599,2802.013,5536.351,62733.682,,116094.884,32783.267,31595.413,11345.57,72057.00599999998,5504.879,1896.09,721710.8239999997,2014,6,4
2014-06-05,86204.672,8830.243,121334.77,167977.22299999997,-1.537,9329.625,2540.974,6109.765,66661.529,,111722.74299999997,30581.848,22640.648,11876.02,72996.14300000001,5677.028,1884.496,726366.1900000001,2014,6,5
2014-06-06,73382.091,4269.365,121294.972,105776.80400000002,-1.498,9711.947,2639.59,6320.204,42326.676,,244580.84799999997,27549.686,12967.928,11800.621,71281.916,5798.2115,1886.3315,741585.6929999999,2014,6,6
2014-06-07,71104.19500000002,4906.165,121190.678,107463.06,-1.247,9529.73,2230.388,5736.222,45129.393,,168628.861,30952.565,17803.751,11488.881,61634.309,6107.3635,2003.0315,665907.346,2014,6,7
2014-06-08,72320.95899999999,6345.292,120954.147,127755.41200000003,-1.335,9029.855,1845.937,4398.769,50725.818,,92581.596,32904.436,25834.214,11698.555,60543.40499999999,6155.035,2020.471,625112.5660000001,2014,6,8
2014-06-09,78260.506,4283.198,120813.249,182684.781,-1.208,8999.893,2662.051,5431.697,53419.766,,108786.70300000004,30717.581,27505.661,12116.811,71085.113,6081.54,1874.677,714722.019,2014,6,9
2014-06-10,107263.532,14431.078,120788.459,193393.85900000003,-1.477,8405.619,3232.789,5791.803,84219.745,,62097.675,26530.197,13621.826,12202.273,73822.12700000002,6269.725,1967.627,734036.8570000002,2014,6,10
2014-06-11,105359.422,10368.051,120556.183,197217.84700000004,-1.312,8283.297,3833.777,5906.136,91550.942,,75052.61,29273.762,15402.359,12181.86,74026.589,5822.394,1982.309,756816.2260000001,2014,6,11
2014-06-12,109928.82500000003,10125.4,120564.468,189258.46399999995,-1.229,8471.791,3510.506,5985.285,96736.36,,71026.16100000001,30887.978,25486.406,12283.768,73834.77399999998,5733.0205,1975.0305,765807.0079999999,2014,6,12
2014-06-13,106880.46499999998,10143.755,120433.594,195164.11099999995,-1.335,9177.145,3512.48,6189.232,86040.167,,86866.894,30785.968,26905.324,12204.2,73666.576,6140.4085,2019.8335,776128.8179999999,2014,6,13
2014-06-14,66284.63100000001,3609.048,120302.288,133689.733,-1.286,8974.453,3399.258,5993.966,41397.55,,195567.787,32080.385,27425.587,11944.248,61405.857,6101.0065,2097.1455,720271.6569999999,2014,6,14
2014-06-15,62320.658,5583.372,120425.012,55621.349,-1.279,8507.436,2764.857,5387.154,37270.738,,233588.402,33229.029,29691.481,11498.167,53940.541,6005.7645,2110.1395,667942.8210000001,2014,6,15
2014-06-16,67515.821,4691.949,120483.635,138568.77700000006,-1.337,9104.632,3356.604,6302.922,52842.924,,183752.45299999995,29544.621,26837.109,11512.228,69303.81599999999,6204.449,2055.366,732075.9690000002,2014,6,16
2014-06-17,73566.202,10630.468,119538.417,182318.35299999997,-1.383,9084.047,3499.589,6170.738,62642.29,,123382.40300000002,30418.501,25129.978,11969.418,73547.71,6144.7675,2069.8565,740111.3549999999,2014,6,17
2014-06-18,90004.93199999997,7363.281,117152.907,204454.721,-1.193,9468.2,2948.249,6576.087,89770.194,,82626.05099999999,30409.842,20939.074,11498.974,75070.372,5932.6655,2072.6645,756287.021,2014,6,18
2014-06-19,80252.27,4825.132,119115.222,213928.5350000001,-1.496,9186.704,3810.187,6195.412,88663.096,,82287.56300000001,28251.683,14339.412,10951.578,75599.406,6000.7345,2059.9785,745465.417,2014,6,19
2014-06-20,81795.23700000002,4229.131,120037.484,215668.61199999996,-1.437,9258.814,3611.809,6115.122,92626.211,,73198.17499999999,29585.805,18455.034,11143.613,74621.33399999999,5272.328,2098.83,747716.1020000001,2014,6,20
2014-06-21,67085.504,1488.276,114847.283,214770.25999999992,-1.181,9130.397,2532.936,5819.389,64632.208,,67012.70300000002,30945.257,20670.43,10781.655,65291.895,5205.342,2099.03,682311.384,2014,6,21
2014-06-22,65180.63300000001,4884.926,102530.926,211022.216,-1.194,8865.55,2224.042,4888.991,65335.851,,56616.64500000001,25883.216,17072.81,10279.37,63815.33999999999,5127.764,2096.359,645823.4450000001,2014,6,22
2014-06-23,98963.87699999998,10299.6,83565.382,212677.37299999996,-1.304,9339.989,3327.094,6091.017,106706.504,,63650.80900000002,26142.88,12753.368,9345.648,71908.11600000001,4907.483,1971.338,721649.174,2014,6,23
2014-06-24,90595.208,7781.983,87201.714,217218.83399999997,-1.144,9162.612,3579.093,5781.829,88828.728,,75267.16500000001,18923.143,7132.333,9010.599,74428.524,4386.212,1567.323,700864.1560000001,2014,6,24
2014-06-25,82314.44000000002,7713.224,92173.807,224474.317,-1.4,9711.744,2345.231,5318.761,67765.731,,119801.53900000002,26270.948,16207.837,9481.258,73353.16200000001,4455.7825,1570.3905,742956.772,2014,6,25
2014-06-26,106800.80600000003,10604.82,93564.47,225901.52599999995,-1.366,9680.213,2549.26,5364.639,68778.229,,66092.175,30400.391,25427.673,9606.935,74297.05299999999,4448.927,1559.956,735075.7069999999,2014,6,26
2014-06-27,106289.737,5384.023,93557.667,227420.72799999992,-1.414,9162.674,2999.319,5988.244,70673.455,,64992.67799999999,33351.4,31185.816,11042.922,73319.23000000001,4424.414,1594.966,741385.8589999999,2014,6,27
2014-06-28,61124.961,6320.166,101319.655,181551.57599999997,-1.289,9178.897,2541.61,5069.645,43689.585,0.68,166321.65999999997,32210.718,30588.959,9391.596,61618.93700000001,4943.0085,2085.6095,717955.974,2014,6,28
2014-06-29,58223.578,5438.971,116611.054,124176.17200000002,-1.332,8535.398,2322.383,4286.523,40949.739,0.685,142122.29600000003,33994.088,31569.291,9108.019,58234.09400000001,4781.859,2061.428,642414.246,2014,6,29
2014-06-30,72864.70599999999,3421.311,120227.079,214017.16299999997,-1.42,8841.843,3020.935,5985.675,60484.171,0.655,86602.929,34173.122,32305.953,8367.386,69435.48099999999,5049.7405,2102.6975,726899.427,2014,6,30
2014-07-01,73013.92599999999,7544.451,120044.421,216846.936,-1.379,8873.181,3049.82,6091.81,49225.548,0.67,131487.84899999996,29101.982,22646.544,9593.882,71010.949,5045.6205,2121.1895,755697.3999999998,2014,7,1
2014-07-02,77747.94499999996,7019.773,119969.034,210220.33800000008,-1.22,8679.325,3281.951,5714.982,72046.229,1.006,112484.26300000002,24925.007,17834.582,10984.199,71624.98100000001,4510.3145,2079.1915,749121.9010000002,2014,7,2
2014-07-03,74592.532,5060.175,119861.107,200445.99799999996,-1.358,8328.885,3293.735,6056.715,72052.611,1.423,120320.231,23154.878,15439.952,11047.94,71248.43,4630.236,2117.595,737651.085,2014,7,3
2014-07-04,81425.67100000002,10834.05,114576.454,211196.35300000003,-1.189,8459.917,3583.278,6159.834,66944.47,1.526,90916.859,32547.958,25197.182,10990.879,73435.042,4841.8875,2111.3685,743221.5399999999,2014,7,4
2014-07-05,71954.549,6581.843,119575.668,171888.85400000002,-1.086,8708.443,2757.508,5766.293,46167.742,1.488,120550.37,32422.963,30079.207,11474.721,62995.234,4866.41,2099.464,697889.6710000001,2014,7,5
2014-07-06,67735.83200000001,3598.368,124419.896,123874.85600000001,-1.059,8029.015,2260.746,4707.618,52620.928,1.475,144041.45799999998,24378.461,11675.688,11842.924,57929.38700000001,4710.377,2080.54,643906.51,2014,7,6
2014-07-07,77338.64699999998,4576.044,130415.242,176069.799,-1.205,8514.007,3663.787,5964.414,63106.946,1.612,114110.24100000002,30635.479,23738.837,11518.567,69929.10500000001,5007.743,2102.288,726691.5530000001,2014,7,7
2014-07-08,84388.20700000002,5333.361,137435.907,186438.385,-1.423,8518.961,3302.582,5925.027,70600.426,1.694,88630.33999999998,32967.602,30775.178,11837.502,72133.657,5926.396,2173.717,746387.5189999999,2014,7,8
2014-07-09,68879.14,7420.994,143959.521,122263.02999999996,-1.568,8932.598,3919.244,5814.552,48638.498,1.172,221554.85800000007,32318.735,31719.677,11725.179,69332.244,6026.5785,2200.9105,784705.363,2014,7,9
2014-07-10,72288.69399999999,4358.651,145010.106,124599.893,-1.385,9052.21,3994.795,6594.062,54628.549,1.149,213525.72899999996,32984.017,30471.661,11267.551,69020.74400000002,5775.874,2217.371,785789.6709999999,2014,7,10
2014-07-11,70484.54099999998,4122.707,144841.576,139294.14600000004,-1.577,9430.103,3710.301,6481.462,66437.249,0.455,173728.38800000004,33266.236,31619.253,10874.537,71246.673,6090.717,2201.473,773828.24,2014,7,11
2014-07-12,72100.43100000001,4923.079,144497.698,138600.29499999998,-1.142,9251.985,2675.077,5723.553,48399.882,0.361,122681.09599999996,33108.746,31650.077,11000.901,64735.051,5989.8575,2230.0495,697566.997,2014,7,12
2014-07-13,65243.691,2858.982,144291.971,137995.62200000003,-1.143,8721.966,2343.055,4856.466,57931.944,-0.827,65325.238,32627.442,30186.229,10679.744,62748.46200000002,5395.0895,2188.6115,633392.5430000001,2014,7,13
2014-07-14,83915.406,7785.648,144424.576,185490.14900000003,-1.384,9334.494,3365.194,6162.395,88346.599,-1.37,74922.476,32718.235,30890.991,10687.892,71287.917,5236.702,2113.319,756679.2390000002,2014,7,14
2014-07-15,88058.843,9161.196,144344.229,203838.11500000005,-1.367,9786.35,3429.115,6242.137,99391.275,-0.584,71291.095,32552.69,30576.24,10561.696,73893.44099999998,5199.2045,2172.5335,790496.2089999998,2014,7,15
2014-07-16,88878.32799999998,8428.344,144338.053,211401.18399999992,-1.324,9760.774,3789.786,6470.027,87939.827,-0.634,87054.46199999998,32193.149,29033.349,10423.127,72833.72299999998,5029.505,2193.775,799765.4549999998,2014,7,16
2014-07-17,84015.70400000001,3314.285,144258.005,205821.50799999997,-1.285,9302.033,3525.137,6243.593,77949.309,-0.853,136350.60599999997,31615.537,27041.674,10291.792,72635.375,4811.7605,2263.4285,819437.6089999999,2014,7,17
2014-07-18,81441.051,2411.357,144208.732,203161.287,-1.288,9616.306,3461.666,6120.954,79026.241,-0.904,146494.27900000004,27615.14,20120.996,11087.88,73785.549,5050.481,2232.532,815832.2590000002,2014,7,18
2014-07-19,67750.252,2819.672,143034.341,158262.11099999998,-1.178,9342.422,3194.758,5542.819,45864.763,-0.544,146869.56300000002,22442.523,8479.534,11234.206,62611.049,5091.8065,2216.5915,694754.6889999999,2014,7,19
2014-07-20,59663.49599999998,6046.825,143378.574,87878.62000000001,-1.216,8771.59,2670.052,4495.216,45876.122,-0.73,158738.65599999996,30798.727,23390.677,10839.679,58380.22299999999,5828.049,2186.328,648940.8879999999,2014,7,20
2014-07-21,78879.38599999997,2199.792,144014.334,184867.11699999997,-1.373,9099.372,3454.262,5922.785,79897.806,-3.45,94616.99,33590.719,29446.702,10804.586,69979.789,5891.5535,2135.8155,754796.186,2014,7,21
2014-07-22,84011.542,6774.364,144511.718,204965.529,-1.393,9098.36,3591.024,6222.673,88789.449,-5.856,84046.523,33373.958,31296.166,10061.401,72226.75899999999,5738.1955,2138.4685,786838.8809999999,2014,7,22
2014-07-23,91107.07299999997,10546.46,144356.848,219712.819,-1.297,9413.29,3625.295,6501.066,96805.004,-7.75,52350.536,32864.267,31509.048,10242.471,72618.63299999999,5911.6425,2129.4865,789684.8919999998,2014,7,23
2014-07-24,84715.297,3540.847,138682.621,209801.902,-1.347,9881.747,3430.03,6224.446,92961.185,-6.689,90793.318,30968.091,28783.35,10321.238,70933.20899999999,6062.4215,2194.6435,789286.31,2014,7,24
2014-07-25,94375.808,4576.856,126152.833,215475.63900000005,-1.396,9563.6,3672.776,6407.569,84379.714,-2.478,89316.442,30229.771,26991.273,10138.049,69770.13699999999,6121.4205,2209.9845,779377.9980000001,2014,7,25
2014-07-26,74317.90200000003,613.257,122614.293,215437.28199999995,-1.3,10008.852,2886.597,5768.238,56014.246,,90674.39300000003,31622.001,28721.524,9947.668,61722.393,6177.1455,2235.0645,718759.556,2014,7,26
2014-07-27,54748.068,2025.059,140678.055,181755.904,-1.324,9300.061,2515.55,4911.532,49855.469,,101355.53499999997,31462.997,28356.594,10852.145,58094.797,6190.409,2212.994,684313.845,2014,7,27
2014-07-28,68497.10200000001,5929.87,143511.034,201787.042,-1.489,10167.738,3638.318,5854.933,70176.485,4.674,137033.15299999996,29415.128,26630.924,11319.978,66533.378,6135.689,2165.806,788799.763,2014,7,28
2014-07-29,59179.227,2445.046,143995.54,165909.296,-1.303,10010.379,3219.27,6108.057,55210.445,7.592,180679.515,30574.418,24507.032,11633.287,67499.545,5984.2195,1938.8265,768900.392,2014,7,29
2014-07-30,70611.11100000002,6374.977,144011.439,186705.47,-1.436,9831.196,3513.72,6232.41,69593.745,8.053,116251.324,31758.246,27323.581,11359.39400000001,68387.11600000001,6024.5025,2129.3545,760114.203,2014,7,30
2014-07-31,83457.668,11546.018,143999.614,209644.067,-1.301,9952.176,3313.518,6016.725,88341.627,6.958,58936.854,31342.689,25019.462,11569.067,68765.265,6142.142,2212.512,760265.061,2014,7,31
2014-08-01,72259.984,6187.25,144085.713,182971.34299999996,-1.254,9945.374,3368.392,6023.613,72487.141,9.242,119235.32600000004,27768.663,18851.619,11439.836,68356.148,6149.2925,2202.7345,751340.417,2014,8,1
2014-08-02,61768.86499999999,1799.178,143478.605,147792.566,-1.152,9792.015,2772.546,5339.291,50518.907,9.59,117573.60700000005,27895.908,21267.137,11558.091,61904.235,6129.7965,2102.7165,671701.9020000001,2014,8,2
2014-08-03,55569.94499999999,3425.688,143323.328,162479.83299999998,-1.157,9404.349,2747.25,4584.156,61767.507,10.175,41359.339,30142.073,25429.378,11492.853,56998.846,6160.233,2051.054,616944.85,2014,8,3
2014-08-04,75055.728,4487.148,144008.123,193964.43900000004,-1.259,10103.511,3391.598,6075.611,86470.795,7.861,56156.97400000001,30938.061,29061.505,11918.387,64043.58500000001,5455.6475,1369.7415,722507.4559999999,2014,8,4
